Origin,Destination,Value
Ecuador,Italy,31
Ecuador,Mexico,0
Ecuador,Netherlands,8
Ecuador,Panama,0
Ecuador,Peru,5
Ecuador,Rep. of Korea,0
Ecuador,Romania,0
Ecuador,Spain,0
Ecuador,Sweden,8
Ecuador,Switzerland,7
Ecuador,United Kingdom,14
Ecuador,United States of America,948
Ecuador,Uruguay,7
Ecuador,Venezuela (Bolivarian Republic of),0
Egypt,Albania,0
Egypt,Argentina,0
Egypt,Australia,1560
Egypt,Austria,185
Egypt,Bahrain,0
Egypt,Belarus,5
Egypt,Belgium,50
Egypt,Bosnia and Herzegovina,0
Egypt,Brazil,32
Egypt,Bulgaria,8
Egypt,Canada,1329
Egypt,Chad,0
Egypt,Chile,0
Egypt,China,0
Egypt,"China, Hong Kong SAR",0
Egypt,Colombia,0
Egypt,Croatia,0
Egypt,Cyprus,98
Egypt,Czech Rep.,0
Egypt,CÌ«te d'Ivoire,0
Egypt,Denmark,16
Egypt,Ecuador,0
Egypt,Ethiopia,0
Egypt,Finland,13
Egypt,France,886
Egypt,Georgia,19
Egypt,Germany,1798
Egypt,Ghana,0
Egypt,Greece,191
Egypt,Hungary,13
Egypt,India,0
Egypt,Indonesia,14
Egypt,Iraq,0
Egypt,Ireland,29
Egypt,Israel,0
Egypt,Italy,1995
Egypt,Jordan,79
Egypt,Kazakhstan,0
Egypt,Kenya,0
Egypt,Kuwait,0
Egypt,Latvia,5
Egypt,Lebanon,66
Egypt,Libya,0
Egypt,Lithuania,0
Egypt,Luxembourg,5
Egypt,Madagascar,0
Egypt,Malaysia,0
Egypt,Malta,74
Egypt,Mauritania,0
Egypt,Mexico,0
Egypt,Morocco,0
Egypt,Nauru,0
Egypt,Netherlands,218
Egypt,New Zealand,28
Egypt,Norway,58
Egypt,Papua New Guinea,0
Egypt,Paraguay,0
Egypt,Peru,0
Egypt,Philippines,0
Egypt,Poland,56
Egypt,Portugal,0
Egypt,Qatar,9
Egypt,Rep. of Korea,19
Egypt,Rep. of Moldova,0
Egypt,Romania,19
Egypt,Russian Federation,0
Egypt,Saudi Arabia,0
Egypt,Slovakia,5
Egypt,Slovenia,0
Egypt,Somalia,0
Egypt,South Sudan,0
Egypt,Spain,14
Egypt,Sudan,7
Egypt,Sweden,347
Egypt,Switzerland,106
Egypt,Syrian Arab Rep.,35
Egypt,Thailand,16
Egypt,Trinidad and Tobago,0
Egypt,Turkey,51
Egypt,Ukraine,0
Egypt,United Arab Emirates,0
Egypt,United Kingdom,651
Egypt,United States of America,11926
Egypt,Uruguay,0
Egypt,Yemen,16
Egypt,Zimbabwe,5
El Salvador,Argentina,22
El Salvador,Australia,10
El Salvador,Austria,0
El Salvador,Belgium,7
El Salvador,Belize,0
El Salvador,Brazil,13
El Salvador,Canada,1354
El Salvador,Chile,9
El Salvador,Colombia,11
El Salvador,Costa Rica,667
El Salvador,Denmark,0
El Salvador,Ecuador,0
El Salvador,El Salvador,0
El Salvador,Finland,10
El Salvador,France,38
El Salvador,Germany,11
El Salvador,Greece,7
El Salvador,Guatemala,206
El Salvador,Honduras,11
El Salvador,Iceland,8
El Salvador,Ireland,0
El Salvador,Italy,674
El Salvador,Mexico,3332
El Salvador,Netherlands,0
El Salvador,New Zealand,0
El Salvador,Nicaragua,217
El Salvador,Norway,0
El Salvador,Panama,302
El Salvador,Paraguay,0
El Salvador,Peru,0
El Salvador,Rep. of Korea,0
El Salvador,Spain,7
El Salvador,Sweden,78
El Salvador,Switzerland,5
El Salvador,United Kingdom,81
El Salvador,United States of America,18763
El Salvador,Uruguay,18
Equatorial Guinea,Argentina,0
Equatorial Guinea,Austria,0
Equatorial Guinea,Brazil,0
Equatorial Guinea,Cameroon,0
Equatorial Guinea,Canada,13
Equatorial Guinea,CÌ«te d'Ivoire,0
Equatorial Guinea,France,32
Equatorial Guinea,Gabon,0
Equatorial Guinea,Germany,22
Equatorial Guinea,Greece,0
Equatorial Guinea,Ireland,0
Equatorial Guinea,Italy,14
Equatorial Guinea,Mexico,0
Equatorial Guinea,Morocco,0
Equatorial Guinea,Nigeria,0
Equatorial Guinea,Norway,0
Equatorial Guinea,Spain,32
Equatorial Guinea,Sweden,0
Equatorial Guinea,Switzerland,0
Equatorial Guinea,United Kingdom,0
Equatorial Guinea,United States of America,9
Eritrea,Angola,34
Eritrea,Argentina,0
Eritrea,Australia,138
Eritrea,Austria,303
Eritrea,Bahamas,0
Eritrea,Belarus,0
Eritrea,Belgium,1000
Eritrea,Benin,0
Eritrea,Botswana,10
Eritrea,Brazil,25
Eritrea,Bulgaria,0
Eritrea,Cambodia,0
Eritrea,Cameroon,0
Eritrea,Canada,2131
Eritrea,Chad,6
Eritrea,China,0
Eritrea,Colombia,0
Eritrea,Costa Rica,0
Eritrea,Croatia,19
Eritrea,Cuba,20
Eritrea,Cyprus,53
Eritrea,Czech Rep.,17
Eritrea,CÌ«te d'Ivoire,0
Eritrea,Dem. Rep. of the Congo,0
Eritrea,Denmark,4006
Eritrea,Djibouti,406
Eritrea,Ecuador,11
Eritrea,Egypt,2727
Eritrea,Eritrea,0
Eritrea,Estonia,5
Eritrea,Ethiopia,164605
Eritrea,Fiji,0
Eritrea,Finland,564
Eritrea,France,3768
Eritrea,Georgia,0
Eritrea,Germany,49253
Eritrea,Ghana,13
Eritrea,Greece,864
Eritrea,Hungary,48
Eritrea,Iceland,11
Eritrea,India,29
Eritrea,Indonesia,32
Eritrea,Iraq,0
Eritrea,Ireland,48
Eritrea,Israel,22010
Eritrea,Italy,7940
Eritrea,Jordan,25
Eritrea,Kenya,702
Eritrea,Kuwait,0
Eritrea,Latvia,30
Eritrea,Lebanon,20
Eritrea,Lesotho,5
Eritrea,Liberia,0
Eritrea,Libya,471
Eritrea,Liechtenstein,11
Eritrea,Lithuania,38
Eritrea,Luxembourg,79
Eritrea,Madagascar,0
Eritrea,Malawi,0
Eritrea,Malaysia,0
Eritrea,Malta,782
Eritrea,Mauritania,0
Eritrea,Mexico,7
Eritrea,Montenegro,0
Eritrea,Morocco,0
Eritrea,Mozambique,0
Eritrea,Namibia,0
Eritrea,Netherlands,14713
Eritrea,New Zealand,7
Eritrea,Niger,0
Eritrea,Nigeria,25
Eritrea,Norway,15456
Eritrea,Panama,0
Eritrea,Peru,0
Eritrea,Philippines,16
Eritrea,Poland,30
Eritrea,Portugal,140
Eritrea,Qatar,0
Eritrea,Rep. of Korea,0
Eritrea,Romania,53
Eritrea,Russian Federation,0
Eritrea,Rwanda,5
Eritrea,Saudi Arabia,32
Eritrea,Senegal,0
Eritrea,Serbia and Kosovo (S/RES/1244 (1999)),0
Eritrea,Slovenia,56
Eritrea,Somalia,49
Eritrea,South Africa,1924
Eritrea,South Sudan,32
Eritrea,Spain,213
Eritrea,Sri Lanka,0
Eritrea,Sudan,108243
Eritrea,Swaziland,0
Eritrea,Sweden,27153
Eritrea,Switzerland,30935
Eritrea,Syrian Arab Rep.,23
Eritrea,Thailand,8
Eritrea,Tunisia,0
Eritrea,Turkey,75
Eritrea,Uganda,4566
Eritrea,Ukraine,16
Eritrea,United Arab Emirates,0
Eritrea,United Kingdom,13590
Eritrea,United States of America,5145
Eritrea,Yemen,1370
Eritrea,Zambia,8
Eritrea,Zimbabwe,20
Estonia,Australia,0
Estonia,Austria,0
Estonia,Belarus,0
Estonia,Brazil,0
Estonia,Canada,5
Estonia,France,7
Estonia,Germany,0
Estonia,Sweden,0
Estonia,United States of America,266
Ethiopia,Algeria,0
Ethiopia,Angola,0
Ethiopia,Argentina,0
Ethiopia,Australia,282
Ethiopia,Austria,188
Ethiopia,Belarus,5
Ethiopia,Belgium,121
Ethiopia,Bolivia (Plurinational State of),0
Ethiopia,Botswana,0
Ethiopia,Brazil,26
Ethiopia,Bulgaria,13
Ethiopia,Burundi,0
Ethiopia,Cambodia,0
Ethiopia,Canada,1631
Ethiopia,Chad,13
Ethiopia,"China, Hong Kong SAR",0
Ethiopia,Colombia,17
Ethiopia,Costa Rica,0
Ethiopia,Cuba,5
Ethiopia,Cyprus,5
Ethiopia,Czech Rep.,10
Ethiopia,CÌ«te d'Ivoire,0
Ethiopia,Denmark,94
Ethiopia,Djibouti,527
Ethiopia,Ecuador,0
Ethiopia,Egypt,2676
Ethiopia,Eritrea,30
Ethiopia,Ethiopia,0
Ethiopia,Finland,144
Ethiopia,France,1109
Ethiopia,Gabon,0
Ethiopia,Georgia,0
Ethiopia,Germany,4230
Ethiopia,Ghana,6
Ethiopia,Greece,296
Ethiopia,Haiti,0
Ethiopia,Hungary,33
Ethiopia,Iceland,0
Ethiopia,India,20
Ethiopia,Indonesia,143
Ethiopia,Iraq,0
Ethiopia,Ireland,42
Ethiopia,Israel,89
Ethiopia,Italy,1309
Ethiopia,Japan,23
Ethiopia,Jordan,8
Ethiopia,Kazakhstan,0
Ethiopia,Kenya,17873
Ethiopia,Kuwait,0
Ethiopia,Kyrgyzstan,0
Ethiopia,Lebanon,30
Ethiopia,Lesotho,12
Ethiopia,Libya,24
Ethiopia,Lithuania,0
Ethiopia,Luxembourg,43
Ethiopia,Malawi,5
Ethiopia,Malaysia,8
Ethiopia,Malta,161
Ethiopia,Mauritania,6
Ethiopia,Mexico,7
Ethiopia,Morocco,0
Ethiopia,Mozambique,0
Ethiopia,Namibia,7
Ethiopia,Nauru,0
Ethiopia,Netherlands,597
Ethiopia,New Zealand,9
Ethiopia,Niger,0
Ethiopia,Nigeria,6
Ethiopia,Norway,2125
Ethiopia,Pakistan,0
Ethiopia,Panama,0
Ethiopia,Peru,0
Ethiopia,Philippines,0
Ethiopia,Poland,0
Ethiopia,Portugal,0
Ethiopia,Qatar,0
Ethiopia,Rep. of Korea,130
Ethiopia,Romania,5
Ethiopia,Rwanda,0
Ethiopia,Senegal,0
Ethiopia,Serbia and Kosovo (S/RES/1244 (1999)),0
Ethiopia,Slovakia,0
Ethiopia,Somalia,3608
Ethiopia,South Africa,17562
Ethiopia,South Sudan,4555
Ethiopia,Spain,60
Ethiopia,Sudan,4273
Ethiopia,Swaziland,0
Ethiopia,Sweden,2005
Ethiopia,Switzerland,1418
Ethiopia,Syrian Arab Rep.,19
Ethiopia,Thailand,13
Ethiopia,Togo,0
Ethiopia,Tunisia,0
Ethiopia,Turkey,95
Ethiopia,Uganda,1944
Ethiopia,Ukraine,20
Ethiopia,United Arab Emirates,8
Ethiopia,United Kingdom,1387
Ethiopia,United States of America,9987
Ethiopia,Venezuela (Bolivarian Republic of),0
Ethiopia,Yemen,6205
Ethiopia,Zambia,18
Ethiopia,Zimbabwe,68
Fiji,Australia,406
Fiji,Brazil,0
Fiji,Canada,60
Fiji,Italy,0
Fiji,Malaysia,0
Fiji,New Zealand,29
Fiji,United Kingdom,8
Fiji,United States of America,231
Finland,Australia,0
Finland,Canada,0
Finland,Denmark,0
Finland,Switzerland,0
Finland,United States of America,0
France,Australia,0
France,Belarus,0
France,Brazil,0
France,Canada,10
France,Costa Rica,0
France,Ecuador,0
France,Egypt,0
France,Germany,15
France,Greece,0
France,Mexico,0
France,Morocco,0
France,Senegal,0
France,Sweden,0
France,Switzerland,0
France,Ukraine,0
France,United Kingdom,0
France,United States of America,24
France,Uruguay,0
French Guiana,Brazil,0
French Guiana,United Kingdom,0
French Guiana,United States of America,0
Gabon,Australia,0
Gabon,Austria,0
Gabon,Belgium,16
Gabon,Brazil,0
Gabon,Bulgaria,0
Gabon,Cameroon,0
Gabon,Canada,36
Gabon,Congo,0
Gabon,Dem. Rep. of the Congo,0
Gabon,France,82
Gabon,Gabon,0
Gabon,Germany,8
Gabon,Greece,0
Gabon,Italy,29
Gabon,Luxembourg,0
Gabon,Mauritania,0
Gabon,Morocco,0
Gabon,Niger,0
Gabon,Rep. of Korea,0
Gabon,Senegal,0
Gabon,Spain,0
Gabon,Sweden,0
Gabon,Switzerland,0
Gabon,Togo,0
Gabon,Turkey,0
Gabon,Ukraine,0
Gabon,United Kingdom,0
Gabon,United States of America,40
Gambia,Angola,0
Gambia,Argentina,0
Gambia,Australia,8
Gambia,Austria,134
Gambia,Bahamas,0
Gambia,Belgium,15
Gambia,Brazil,6
Gambia,Bulgaria,0
Gambia,Cameroon,0
Gambia,Canada,82
Gambia,China,0
Gambia,Colombia,0
Gambia,Costa Rica,0
Gambia,Cyprus,0
Gambia,Czech Rep.,0
Gambia,CÌ«te d'Ivoire,0
Gambia,Denmark,0
Gambia,Ecuador,0
Gambia,Egypt,0
Gambia,Estonia,0
Gambia,Finland,29
Gambia,France,252
Gambia,Gambia,0
Gambia,Germany,558
Gambia,Ghana,0
Gambia,Greece,25
Gambia,Guinea,0
Gambia,Guinea-Bissau,6
Gambia,Hungary,0
Gambia,Indonesia,0
Gambia,Ireland,0
Gambia,Italy,10273
Gambia,Lebanon,0
Gambia,Liberia,0
Gambia,Libya,0
Gambia,Luxembourg,6
Gambia,Malta,23
Gambia,Mauritania,0
Gambia,Mexico,0
Gambia,Morocco,0
Gambia,Netherlands,38
Gambia,Niger,0
Gambia,Nigeria,0
Gambia,Norway,15
Gambia,Peru,0
Gambia,Portugal,5
Gambia,Rep. of Korea,0
Gambia,Romania,0
Gambia,Russian Federation,0
Gambia,Senegal,44
Gambia,Slovenia,0
Gambia,Spain,12
Gambia,Sudan,0
Gambia,Sweden,147
Gambia,Switzerland,46
Gambia,Thailand,0
Gambia,Trinidad and Tobago,0
Gambia,Turkey,0
Gambia,Uganda,0
Gambia,Ukraine,0
Gambia,United Kingdom,1312
Gambia,United States of America,1503
Gambia,Uruguay,0
Gambia,Venezuela (Bolivarian Republic of),0
Georgia,Argentina,0
Georgia,Armenia,8
Georgia,Australia,16
Georgia,Austria,555
Georgia,Belarus,59
Georgia,Belgium,49
Georgia,Brazil,10
Georgia,Bulgaria,0
Georgia,Canada,276
Georgia,Costa Rica,0
Georgia,Croatia,0
Georgia,Cyprus,85
Georgia,Czech Rep.,34
Georgia,Denmark,0
Georgia,Estonia,7
Georgia,Finland,0
Georgia,France,3083
Georgia,Georgia,0
Georgia,Germany,502
Georgia,Greece,266
Georgia,Hungary,62
Georgia,Iceland,0
Georgia,Ireland,70
Georgia,Israel,0
Georgia,Italy,329
Georgia,Liechtenstein,0
Georgia,Lithuania,0
Georgia,Luxembourg,0
Georgia,Malta,0
Georgia,Netherlands,44
Georgia,Nigeria,0
Georgia,Norway,0
Georgia,Peru,0
Georgia,Poland,72
Georgia,Portugal,0
Georgia,Rep. of Moldova,0
Georgia,Romania,0
Georgia,Russian Federation,198
Georgia,Spain,7
Georgia,Sweden,133
Georgia,Switzerland,142
Georgia,Ukraine,48
Georgia,United Kingdom,48
Georgia,United States of America,382
Georgia,Uruguay,0
Germany,Argentina,0
Germany,Australia,5
Germany,Belgium,0
Germany,Brazil,0
Germany,Canada,0
Germany,Costa Rica,0
Germany,Ecuador,0
Germany,France,6
Germany,Greece,0
Germany,Hungary,0
Germany,Paraguay,0
Germany,Peru,0
Germany,Russian Federation,10
Germany,Sweden,5
Germany,Switzerland,0
Germany,United Kingdom,0
Germany,United States of America,40
Germany,Uruguay,0
Ghana,Argentina,38
Ghana,Australia,32
Ghana,Austria,31
Ghana,Belgium,36
Ghana,Bolivia (Plurinational State of),0
Ghana,Brazil,33
Ghana,Bulgaria,0
Ghana,Cameroon,0
Ghana,Canada,298
Ghana,Chad,0
Ghana,Chile,0
Ghana,China,0
Ghana,Colombia,0
Ghana,Costa Rica,0
Ghana,Croatia,0
Ghana,Cyprus,0
Ghana,Czech Rep.,11
Ghana,CÌ«te d'Ivoire,0
Ghana,Denmark,0
Ghana,Ecuador,0
Ghana,Egypt,0
Ghana,Finland,52
Ghana,France,516
Ghana,Gabon,0
Ghana,Georgia,0
Ghana,Germany,462
Ghana,Ghana,0
Ghana,Greece,49
Ghana,Hungary,7
Ghana,Iceland,0
Ghana,Indonesia,0
Ghana,Ireland,26
Ghana,Israel,0
Ghana,Italy,4861
Ghana,Japan,0
Ghana,Jordan,0
Ghana,Kenya,0
Ghana,Latvia,0
Ghana,Lebanon,0
Ghana,Libya,0
Ghana,Luxembourg,0
Ghana,Malaysia,0
Ghana,Malta,5
Ghana,Mauritania,0
Ghana,Mexico,7
Ghana,Montenegro,0
Ghana,Morocco,0
Ghana,Netherlands,6
Ghana,New Zealand,0
Ghana,Niger,0
Ghana,Nigeria,0
Ghana,Norway,8
Ghana,Pakistan,0
Ghana,Panama,0
Ghana,Peru,0
Ghana,Philippines,0
Ghana,Portugal,0
Ghana,Rep. of Korea,6
Ghana,Senegal,0
Ghana,Serbia and Kosovo (S/RES/1244 (1999)),0
Ghana,Sierra Leone,0
Ghana,South Africa,0
Ghana,Spain,0
Ghana,Sweden,56
Ghana,Switzerland,17
Ghana,Togo,9695
Ghana,Trinidad and Tobago,0
Ghana,Turkey,0
Ghana,Ukraine,0
Ghana,United Kingdom,278
Ghana,United States of America,399
Ghana,Uruguay,0
Ghana,Venezuela (Bolivarian Republic of),0
Ghana,Zimbabwe,0
Gibraltar,United States of America,0
Greece,Argentina,0
Greece,Australia,6
Greece,Austria,0
Greece,Brazil,0
Greece,Canada,14
Greece,France,0
Greece,Georgia,0
Greece,Germany,48
Greece,Israel,0
Greece,Pakistan,0
Greece,Sweden,18
Greece,Switzerland,0
Greece,Ukraine,0
Greece,United Kingdom,0
Greece,United States of America,15
Grenada,Canada,64
Grenada,Germany,0
Grenada,Italy,0
Grenada,Trinidad and Tobago,0
Grenada,United Kingdom,15
Grenada,United States of America,24
Guadeloupe,United States of America,0
Guam,Brazil,0
Guatemala,Argentina,0
Guatemala,Australia,0
Guatemala,Austria,9
Guatemala,Belgium,6
Guatemala,Belize,0
Guatemala,Brazil,0
Guatemala,Canada,554
Guatemala,Chile,0
Guatemala,Costa Rica,26
Guatemala,Denmark,0
Guatemala,El Salvador,0
Guatemala,Finland,0
Guatemala,France,14
Guatemala,Germany,0
Guatemala,Iceland,0
Guatemala,Ireland,0
Guatemala,Italy,6
Guatemala,Mexico,627
Guatemala,Nicaragua,10
Guatemala,Norway,7
Guatemala,Panama,12
Guatemala,Peru,0
Guatemala,Spain,12
Guatemala,Sweden,9
Guatemala,Switzerland,6
Guatemala,Turkey,0
Guatemala,United Kingdom,5
Guatemala,United States of America,14971
Guinea,Algeria,0
Guinea,Angola,107
Guinea,Argentina,9
Guinea,Australia,12
Guinea,Austria,142
Guinea,Belgium,2690
Guinea,Brazil,86
Guinea,Bulgaria,0
Guinea,Cameroon,11
Guinea,Canada,442
Guinea,Central African Rep.,7
Guinea,China,0
Guinea,Congo,0
Guinea,Costa Rica,0
Guinea,Cyprus,0
Guinea,Czech Rep.,7
Guinea,CÌ«te d'Ivoire,0
Guinea,Denmark,0
Guinea,Ecuador,9
Guinea,Egypt,0
Guinea,Finland,21
Guinea,France,7788
Guinea,Germany,1663
Guinea,Ghana,0
Guinea,Greece,63
Guinea,Guinea,0
Guinea,Guinea-Bissau,10
Guinea,Hungary,5
Guinea,Iceland,0
Guinea,India,0
Guinea,Indonesia,0
Guinea,Ireland,17
Guinea,Israel,0
Guinea,Italy,3387
Guinea,Kenya,0
Guinea,Luxembourg,10
Guinea,Malaysia,0
Guinea,Mali,0
Guinea,Malta,0
Guinea,Mauritania,8
Guinea,Mexico,0
Guinea,Morocco,31
Guinea,Mozambique,0
Guinea,Namibia,0
Guinea,Netherlands,719
Guinea,Niger,0
Guinea,Nigeria,17
Guinea,Norway,54
Guinea,Philippines,0
Guinea,Poland,0
Guinea,Portugal,103
Guinea,Rep. of Korea,0
Guinea,Rep. of Moldova,0
Guinea,Romania,7
Guinea,Russian Federation,0
Guinea,Rwanda,0
Guinea,Senegal,10
Guinea,Serbia and Kosovo (S/RES/1244 (1999)),0
Guinea,Slovenia,0
Guinea,Spain,6
Guinea,Suriname,0
Guinea,Swaziland,0
Guinea,Sweden,80
Guinea,Switzerland,154
Guinea,Syrian Arab Rep.,51
Guinea,Thailand,0
Guinea,Turkey,12
Guinea,Uganda,0
Guinea,Ukraine,7
Guinea,United Kingdom,263
Guinea,United States of America,2305
Guinea-Bissau,Angola,0
Guinea-Bissau,Argentina,8
Guinea-Bissau,Austria,0
Guinea-Bissau,Belgium,11
Guinea-Bissau,Brazil,19
Guinea-Bissau,Cameroon,0
Guinea-Bissau,Canada,9
Guinea-Bissau,China,0
Guinea-Bissau,Denmark,0
Guinea-Bissau,Ecuador,0
Guinea-Bissau,Finland,0
Guinea-Bissau,France,896
Guinea-Bissau,Gambia,12
Guinea-Bissau,Germany,75
Guinea-Bissau,Greece,0
Guinea-Bissau,Israel,0
Guinea-Bissau,Italy,709
Guinea-Bissau,Libya,0
Guinea-Bissau,Malta,0
Guinea-Bissau,Mauritania,0
Guinea-Bissau,Morocco,0
Guinea-Bissau,Netherlands,0
Guinea-Bissau,Nigeria,5
Guinea-Bissau,Norway,0
Guinea-Bissau,Portugal,13
Guinea-Bissau,Rep. of Korea,0
Guinea-Bissau,Senegal,0
Guinea-Bissau,Spain,0
Guinea-Bissau,Sweden,7
Guinea-Bissau,Switzerland,60
Guinea-Bissau,Ukraine,0
Guinea-Bissau,United Kingdom,7
Guinea-Bissau,United States of America,24
Guyana,Argentina,0
Guyana,Belgium,0
Guyana,Brazil,0
Guyana,Canada,148
Guyana,Costa Rica,0
Guyana,Ecuador,0
Guyana,France,16
Guyana,Germany,0
Guyana,Greece,0
Guyana,Ireland,0
Guyana,Netherlands,0
Guyana,Peru,0
Guyana,Sweden,0
Guyana,Trinidad and Tobago,0
Guyana,United Kingdom,16
Guyana,United States of America,75
Haiti,Angola,0
Haiti,Argentina,66
Haiti,Australia,0
Haiti,Austria,0
Haiti,Bahamas,0
Haiti,Belgium,0
Haiti,Belize,0
Haiti,Benin,0
Haiti,Brazil,8
Haiti,Canada,6874
Haiti,Chile,0
Haiti,Colombia,0
Haiti,Costa Rica,12
Haiti,Cuba,0
Haiti,Dominican Rep.,574
Haiti,Ecuador,21
Haiti,France,3497
Haiti,Germany,16
Haiti,Greece,0
Haiti,Haiti,0
Haiti,Honduras,0
Haiti,Italy,9
Haiti,Jamaica,8
Haiti,Mexico,179
Haiti,Netherlands,0
Haiti,Norway,0
Haiti,Panama,19
Haiti,Peru,48
Haiti,Rep. of Korea,0
Haiti,Rwanda,0
Haiti,Senegal,0
Haiti,Spain,21
Haiti,Sweden,0
Haiti,Switzerland,0
Haiti,Trinidad and Tobago,0
Haiti,United Kingdom,0
Haiti,United States of America,17055
Haiti,Uruguay,0
Haiti,Venezuela (Bolivarian Republic of),7
Honduras,Argentina,0
Honduras,Australia,0
Honduras,Belgium,0
Honduras,Belize,0
Honduras,Bolivia (Plurinational State of),0
Honduras,Brazil,0
Honduras,Canada,934
Honduras,Chile,0
Honduras,Colombia,0
Honduras,Costa Rica,144
Honduras,Dominican Rep.,0
Honduras,Ecuador,0
Honduras,El Salvador,14
Honduras,Finland,11
Honduras,France,6
Honduras,Germany,49
Honduras,Greece,0
Honduras,Guatemala,36
Honduras,Honduras,0
Honduras,Iceland,0
Honduras,Ireland,0
Honduras,Italy,42
Honduras,Mexico,2895
Honduras,Netherlands,7
Honduras,Nicaragua,74
Honduras,Norway,5
Honduras,Panama,0
Honduras,Peru,0
Honduras,Rep. of Korea,0
Honduras,Spain,35
Honduras,Sweden,11
Honduras,Switzerland,0
Honduras,United Kingdom,34
Honduras,United States of America,10107
Honduras,Uruguay,0
Honduras,Venezuela (Bolivarian Republic of),0
Hungary,Argentina,0
Hungary,Australia,0
Hungary,Belgium,49
Hungary,Brazil,0
Hungary,Canada,2912
Hungary,Colombia,7
Hungary,Denmark,0
Hungary,France,65
Hungary,Germany,259
Hungary,Lebanon,0
Hungary,New Zealand,8
Hungary,Peru,6
Hungary,Rep. of Korea,0
Hungary,Sweden,0
Hungary,Switzerland,7
Hungary,United Kingdom,0
Hungary,United States of America,18
Iceland,Germany,0
India,Argentina,22
India,Australia,388
India,Austria,63
India,Belgium,20
India,Brazil,0
India,Bulgaria,0
India,Burundi,0
India,Canada,1281
India,"China, Macao SAR",0
India,Costa Rica,0
India,Croatia,0
India,Cyprus,7
India,Czech Rep.,0
India,Denmark,5
India,Ecuador,0
India,Egypt,0
India,Estonia,0
India,Finland,8
India,France,213
India,Georgia,0
India,Germany,351
India,Greece,27
India,Hungary,0
India,Iceland,0
India,Indonesia,0
India,Ireland,0
India,Israel,0
India,Italy,205
India,Japan,0
India,Jordan,0
India,Kenya,0
India,Lebanon,0
India,Lithuania,0
India,Luxembourg,0
India,Malaysia,0
India,Malta,0
India,Mexico,11
India,Nauru,11
India,Nepal,0
India,Netherlands,6
India,New Zealand,6
India,Norway,0
India,Pakistan,0
India,Peru,6
India,Poland,0
India,Rep. of Korea,0
India,Rep. of Moldova,0
India,Romania,0
India,Russian Federation,0
India,Senegal,0
India,Slovakia,0
India,Slovenia,0
India,South Africa,0
India,Spain,6
India,Sudan,0
India,Sweden,29
India,Switzerland,39
India,Syrian Arab Rep.,0
India,Thailand,0
India,Turkey,0
India,Uganda,0
India,Ukraine,0
India,United Kingdom,351
India,United States of America,4836
India,Yemen,0
Indonesia,Australia,205
Indonesia,Austria,0
Indonesia,Brazil,0
Indonesia,Canada,119
Indonesia,China,0
Indonesia,"China, Hong Kong SAR",5
Indonesia,Cyprus,0
Indonesia,Denmark,0
Indonesia,Ecuador,0
Indonesia,Egypt,0
Indonesia,Finland,0
Indonesia,France,6
Indonesia,Germany,12
Indonesia,Greece,12
Indonesia,Iraq,0
Indonesia,Ireland,0
Indonesia,Italy,0
Indonesia,Japan,0
Indonesia,Jordan,0
Indonesia,Lebanon,0
Indonesia,Malaysia,883
Indonesia,Mexico,0
Indonesia,Nauru,0
Indonesia,New Zealand,5
Indonesia,Norway,0
Indonesia,Papua New Guinea,9368
Indonesia,Rep. of Korea,0
Indonesia,Spain,0
Indonesia,Sweden,15
Indonesia,Switzerland,0
Indonesia,Timor-Leste,0
Indonesia,Turkey,0
Indonesia,United Kingdom,16
Indonesia,United States of America,1834
Iran (Islamic Rep. of),Afghanistan,34
Iran (Islamic Rep. of),Albania,12
Iran (Islamic Rep. of),Argentina,23
Iran (Islamic Rep. of),Armenia,31
Iran (Islamic Rep. of),Australia,8077
Iran (Islamic Rep. of),Austria,4565
Iran (Islamic Rep. of),Azerbaijan,56
Iran (Islamic Rep. of),Bahamas,0
Iran (Islamic Rep. of),Bangladesh,0
Iran (Islamic Rep. of),Belarus,5
Iran (Islamic Rep. of),Belgium,960
Iran (Islamic Rep. of),Bosnia and Herzegovina,0
Iran (Islamic Rep. of),Brazil,60
Iran (Islamic Rep. of),Bulgaria,60
Iran (Islamic Rep. of),Cameroon,0
Iran (Islamic Rep. of),Canada,2197
Iran (Islamic Rep. of),Chad,0
Iran (Islamic Rep. of),Chile,0
Iran (Islamic Rep. of),China,0
Iran (Islamic Rep. of),Colombia,0
Iran (Islamic Rep. of),Costa Rica,5
Iran (Islamic Rep. of),Croatia,14
Iran (Islamic Rep. of),Cuba,26
Iran (Islamic Rep. of),Cyprus,523
Iran (Islamic Rep. of),Czech Rep.,26
Iran (Islamic Rep. of),Denmark,3107
Iran (Islamic Rep. of),Dominican Rep.,0
Iran (Islamic Rep. of),Ecuador,23
Iran (Islamic Rep. of),El Salvador,0
Iran (Islamic Rep. of),Estonia,0
Iran (Islamic Rep. of),Ethiopia,0
Iran (Islamic Rep. of),Finland,877
Iran (Islamic Rep. of),France,2580
Iran (Islamic Rep. of),Georgia,34
Iran (Islamic Rep. of),Germany,38262
Iran (Islamic Rep. of),Ghana,0
Iran (Islamic Rep. of),Greece,1059
Iran (Islamic Rep. of),Honduras,0
Iran (Islamic Rep. of),Hungary,142
Iran (Islamic Rep. of),Iceland,33
Iran (Islamic Rep. of),India,57
Iran (Islamic Rep. of),Indonesia,239
